CustomerID,CustomerType,Recency,Frequency,Monetary,RScore,FScore,MScore,Segment
13725,Individual,40,2,4532.522500,5,4,5,High Value
27542,Individual,62,2,4532.969600,5,4,5,High Value
27455,Individual,96,2,4532.969600,4,4,5,High Value
13734,Individual,56,2,4522.502500,5,4,5,High Value
13161,Individual,70,2,4523.532500,5,4,5,High Value
26695,Individual,131,2,4524.459600,4,4,5,High Value
19058,Individual,72,2,4524.482500,5,4,5,High Value
21266,Individual,32,2,4525.068200,5,4,5,High Value
13700,Individual,34,2,4525.822500,5,4,5,High Value
26536,Individual,124,2,4514.969600,4,4,5,High Value
27527,Individual,101,2,4514.969600,4,4,5,High Value
27450,Individual,109,2,4514.969600,4,4,5,High Value
13735,Individual,32,2,4516.532500,5,4,5,High Value
15578,Individual,96,2,4509.899600,4,4,5,High Value
13383,Individual,87,2,4511.542500,4,4,5,High Value
16250,Individual,32,2,4511.542500,5,4,5,High Value
12922,Individual,94,2,4513.512500,4,4,5,High Value
12947,Individual,95,2,4507.522500,4,4,5,High Value
13269,Individual,65,2,4507.522500,5,4,5,High Value
13225,Individual,62,2,4503.842500,5,4,5,High Value
13712,Individual,43,2,4503.842500,5,4,5,High Value
27540,Individual,88,2,4504.459600,4,4,5,High Value
27201,Individual,96,2,4492.648200,4,4,5,High Value
12816,Individual,76,2,4494.018200,4,4,5,High Value
13165,Individual,80,2,4501.552500,4,4,5,High Value
13210,Individual,80,2,4501.552500,4,4,5,High Value
13214,Individual,82,2,4501.552500,4,4,5,High Value
27017,Individual,125,2,4502.138200,4,4,5,High Value
13062,Individual,100,2,4500.522500,4,4,5,High Value
13726,Individual,47,2,4500.822500,5,4,5,High Value
13482,Individual,53,2,4500.822500,5,4,5,High Value
12923,Individual,119,2,4486.542500,4,4,5,High Value
27096,Individual,124,2,4490.479600,4,4,5,High Value
15214,Individual,117,2,4490.879600,4,4,5,High Value
13248,Individual,84,2,4491.532500,4,4,5,High Value
15789,Individual,69,2,4486.068200,5,4,5,High Value
15588,Individual,96,2,4486.068200,4,4,5,High Value
27449,Individual,116,2,4482.138200,4,4,5,High Value
27287,Individual,97,2,4484.479600,4,4,5,High Value
27571,Individual,71,2,4484.479600,5,4,5,High Value
16155,Individual,72,2,4489.568200,5,4,5,High Value
27572,Individual,70,2,4490.479600,5,4,5,High Value
27573,Individual,79,2,4490.479600,4,4,5,High Value
27541,Individual,92,2,4490.479600,4,4,5,High Value
27568,Individual,84,2,4490.479600,4,4,5,High Value
27279,Individual,120,2,4490.479600,4,4,5,High Value
27418,Individual,109,2,4490.479600,4,4,5,High Value
27447,Individual,113,2,4490.479600,4,4,5,High Value
27460,Individual,96,2,4490.479600,4,4,5,High Value
27117,Individual,97,2,4490.479600,4,4,5,High Value
27273,Individual,101,2,4490.479600,4,4,5,High Value
27427,Individual,102,2,4490.479600,4,4,5,High Value
27407,Individual,102,2,4490.479600,4,4,5,High Value
27537,Individual,119,2,4469.469600,4,4,5,High Value
15227,Individual,93,2,4469.558200,4,4,5,High Value
13702,Individual,56,2,4478.842500,5,4,5,High Value
13736,Individual,41,2,4478.842500,5,4,5,High Value
29274,Individual,118,2,4479.620000,4,4,5,High Value
17332,Individual,48,2,4480.730000,5,4,5,High Value
17257,Individual,128,2,4480.730000,4,4,5,High Value
13724,Individual,52,2,4476.552500,5,4,5,High Value
13362,Individual,67,2,4476.552500,5,4,5,High Value
12863,Individual,61,2,4478.349600,5,4,5,High Value
21311,Individual,34,2,4472.578200,5,4,5,High Value
28885,Individual,59,2,4470.889600,5,4,5,High Value
17312,Individual,78,2,4471.740000,4,4,5,High Value
20051,Individual,32,3,4464.270000,5,5,5,High Value
15215,Individual,109,2,4468.558200,4,4,5,High Value
15586,Individual,122,2,4469.369600,4,4,5,High Value
14827,Individual,49,2,4467.740000,5,4,5,High Value
17326,Individual,91,2,4467.760000,4,4,5,High Value
27543,Individual,77,2,4468.158200,4,4,5,High Value
27539,Individual,66,2,4468.158200,5,4,5,High Value
27453,Individual,120,2,4468.158200,4,4,5,High Value
27104,Individual,112,2,4468.158200,4,4,5,High Value
27199,Individual,100,2,4468.158200,4,4,5,High Value
27446,Individual,105,2,4468.158200,4,4,5,High Value
27274,Individual,106,2,4468.158200,4,4,5,High Value
26537,Individual,128,2,4468.158200,4,4,5,High Value
27103,Individual,131,2,4468.158200,4,4,5,High Value
15596,Individual,97,2,4460.038200,4,4,5,High Value
12736,Individual,115,2,4460.379600,4,4,5,High Value
12846,Individual,72,2,4460.379600,5,4,5,High Value
12827,Individual,78,2,4461.399600,4,4,5,High Value
27521,Individual,115,2,4462.158200,4,4,5,High Value
27439,Individual,109,2,4462.158200,4,4,5,High Value
26641,Individual,131,2,4464.479600,4,4,5,High Value
27114,Individual,122,2,4464.479600,4,4,5,High Value
26538,Individual,128,2,4464.479600,4,4,5,High Value
27116,Individual,96,2,4464.479600,4,4,5,High Value
27569,Individual,62,2,4464.479600,5,4,5,High Value
15152,Individual,100,2,4464.568200,4,4,5,High Value
15180,Individual,99,2,4466.389600,4,4,5,High Value
15716,Individual,115,2,4467.058200,4,4,5,High Value
26723,Individual,124,2,4467.148200,4,4,5,High Value
15785,Individual,91,2,4454.349600,4,4,5,High Value
15221,Individual,99,2,4447.869600,4,4,5,High Value
15181,Individual,115,2,4448.379600,4,4,5,High Value
15722,Individual,85,2,4448.568200,4,4,5,High Value
26705,Individual,123,2,4455.489600,4,4,5,High Value
26650,Individual,129,2,4455.489600,4,4,5,High Value
27106,Individual,117,2,4455.489600,4,4,5,High Value
27195,Individual,108,2,4455.489600,4,4,5,High Value
27107,Individual,99,2,4455.489600,4,4,5,High Value
27291,Individual,96,2,4455.489600,4,4,5,High Value
27574,Individual,83,2,4456.138200,4,4,5,High Value
15179,Individual,101,2,4444.889600,4,4,5,High Value
15178,Individual,108,2,4445.058200,4,4,5,High Value
15207,Individual,94,2,4446.399600,4,4,5,High Value
15751,Individual,66,2,4446.399600,5,4,5,High Value
27440,Individual,106,2,4447.148200,4,4,5,High Value
27105,Individual,106,2,4447.148200,4,4,5,High Value
27280,Individual,121,2,4447.148200,4,4,5,High Value
26729,Individual,129,2,4442.158200,4,4,5,High Value
15788,Individual,88,2,4443.379600,4,4,5,High Value
15733,Individual,79,2,4443.548200,4,4,5,High Value
15802,Individual,71,2,4444.068200,5,4,5,High Value
15204,Individual,106,2,4444.068200,4,4,5,High Value
15723,Individual,64,2,4444.068200,5,4,5,High Value
15756,Individual,84,2,4441.389600,4,4,5,High Value
27295,Individual,114,2,4442.158200,4,4,5,High Value
27288,Individual,95,2,4442.158200,4,4,5,High Value
12712,Individual,126,2,4441.058200,4,4,5,High Value
14824,Individual,81,2,4441.250000,4,4,5,High Value
12713,Individual,96,2,4441.379600,4,4,5,High Value
15184,Individual,120,2,4441.379600,4,4,5,High Value
15205,Individual,94,2,4433.689600,4,4,5,High Value
21272,Individual,32,2,4435.379600,5,4,5,High Value
12521,Individual,127,2,4438.379600,4,4,5,High Value
20375,Individual,85,2,4438.379600,4,4,5,High Value
15590,Individual,93,2,4440.048200,4,4,5,High Value
26649,Individual,123,2,4433.168200,4,4,5,High Value
12826,Individual,74,2,4428.369600,4,4,5,High Value
15719,Individual,91,2,4429.568200,4,4,5,High Value
15601,Individual,105,2,4429.568200,4,4,5,High Value
17249,Individual,125,2,4426.740000,4,4,5,High Value
17293,Individual,99,2,4417.750000,4,4,5,High Value
12825,Individual,69,2,4419.058200,5,4,5,High Value
17288,Individual,120,2,4426.240000,4,4,5,High Value
15734,Individual,62,2,4426.409600,5,4,5,High Value
17277,Individual,111,2,4426.740000,4,4,5,High Value
15799,Individual,77,2,4423.379600,4,4,5,High Value
15587,Individual,102,2,4423.379600,4,4,5,High Value
15808,Individual,72,2,4424.078200,5,4,5,High Value
15797,Individual,87,2,4415.679600,4,4,5,High Value
15725,Individual,86,2,4416.379600,4,4,5,High Value
15754,Individual,72,2,4416.379600,5,4,5,High Value
15589,Individual,119,2,4416.379600,4,4,5,High Value
14838,Individual,36,2,4414.720000,5,4,5,High Value
15764,Individual,81,2,4413.389600,4,4,5,High Value
20665,Individual,48,2,4408.558200,5,4,5,High Value
15752,Individual,66,2,4408.689600,5,4,5,High Value
20470,Individual,78,2,4408.689600,4,4,5,High Value
12852,Individual,86,2,4411.368200,4,4,5,High Value
15717,Individual,82,2,4411.368200,4,4,5,High Value
16159,Individual,37,2,4411.649600,5,4,5,High Value
20708,Individual,53,2,4406.399600,5,4,5,High Value
20483,Individual,36,2,4400.058200,5,4,5,High Value
17259,Individual,102,2,4404.730000,4,4,5,High Value
12829,Individual,64,2,4406.058200,5,4,5,High Value
12850,Individual,92,2,4406.389600,4,4,5,High Value
15225,Individual,97,2,4401.409600,4,4,5,High Value
12735,Individual,116,2,4404.078200,4,4,5,High Value
15755,Individual,82,2,4404.078200,4,4,5,High Value
16169,Individual,61,2,4404.078200,5,4,5,High Value
16176,Individual,56,2,4404.078200,5,4,5,High Value
15218,Individual,121,2,4399.078200,4,4,5,High Value
15800,Individual,63,2,4399.078200,5,4,5,High Value
15753,Individual,73,2,4399.078200,4,4,5,High Value
15219,Individual,120,2,4399.078200,4,4,5,High Value
14541,Individual,132,2,4397.750000,4,4,5,High Value
29279,Individual,107,2,4397.580000,4,4,5,High Value
14769,Individual,120,2,4397.750000,4,4,5,High Value
14797,Individual,96,2,4397.750000,4,4,5,High Value
14822,Individual,67,2,4397.750000,5,4,5,High Value
14834,Individual,51,2,4397.750000,5,4,5,High Value
12858,Individual,71,2,4393.699600,5,4,5,High Value
15729,Individual,66,2,4393.699600,5,4,5,High Value
15185,Individual,107,2,4393.699600,4,4,5,High Value
17295,Individual,92,2,4392.740000,4,4,5,High Value
14823,Individual,63,2,4392.740000,5,4,5,High Value
15726,Individual,72,2,4393.358200,5,4,5,High Value
17320,Individual,65,2,4391.740000,5,4,5,High Value
21348,Individual,49,2,4392.018200,5,4,5,High Value
15171,Individual,118,2,4392.018200,4,4,5,High Value
14800,Individual,92,2,4390.690000,4,4,5,High Value
16157,Individual,87,2,4391.409600,4,4,5,High Value
15170,Individual,114,2,4391.409600,4,4,5,High Value
15182,Individual,94,2,4391.409600,4,4,5,High Value
15226,Individual,104,2,4391.409600,4,4,5,High Value
15597,Individual,100,2,4391.409600,4,4,5,High Value
16180,Individual,56,2,4386.368200,5,4,5,High Value
17328,Individual,54,2,4387.740000,5,4,5,High Value
29264,Individual,116,2,4384.590000,4,4,5,High Value
12747,Individual,111,2,4384.068200,4,4,5,High Value
15192,Individual,113,2,4384.078200,4,4,5,High Value
15220,Individual,97,2,4384.078200,4,4,5,High Value
14789,Individual,105,2,4382.740000,4,4,5,High Value
14801,Individual,80,2,4382.740000,4,4,5,High Value
17299,Individual,76,2,4382.750000,4,4,5,High Value
17278,Individual,121,2,4382.750000,4,4,5,High Value
15801,Individual,63,2,4381.378200,5,4,5,High Value
15135,Individual,122,2,4381.389600,4,4,5,High Value
12624,Individual,125,2,4379.078200,4,4,5,High Value
15150,Individual,120,2,4379.078200,4,4,5,High Value
15784,Individual,78,2,4379.088200,4,4,5,High Value
15767,Individual,87,2,4379.088200,4,4,5,High Value
14795,Individual,108,2,4380.040000,4,4,5,High Value
14772,Individual,97,2,4380.040000,4,4,5,High Value
15228,Individual,108,2,4375.058200,4,4,5,High Value
15732,Individual,75,2,4376.399600,4,4,5,High Value
21138,Individual,56,2,4371.378200,5,4,5,High Value
24759,Individual,58,2,4369.590000,5,4,5,High Value
17510,Individual,42,2,4369.740000,5,4,5,High Value
24666,Individual,73,2,4370.610000,4,4,5,High Value
15585,Individual,107,2,4367.018200,4,4,5,High Value
12813,Individual,67,2,4367.018200,5,4,5,High Value
15183,Individual,103,2,4368.699600,4,4,5,High Value
15145,Individual,95,2,4368.699600,4,4,5,High Value
15595,Individual,116,2,4369.088200,4,4,5,High Value
15765,Individual,76,2,4369.088200,4,4,5,High Value
16158,Individual,85,2,4369.088200,4,4,5,High Value
15793,Individual,62,2,4369.088200,5,4,5,High Value
12833,Individual,88,2,4359.068200,4,4,5,High Value
15724,Individual,68,2,4359.068200,5,4,5,High Value
17504,Individual,56,2,4362.740000,5,4,5,High Value
17256,Individual,128,2,4362.740000,4,4,5,High Value
19454,Individual,34,3,4363.898200,5,5,5,High Value
15786,Individual,78,2,4366.068200,4,4,5,High Value
15143,Individual,113,2,4366.409600,4,4,5,High Value
15223,Individual,112,2,4366.409600,4,4,5,High Value
15757,Individual,62,2,4366.409600,5,4,5,High Value
12867,Individual,41,2,4366.409600,5,4,5,High Value
14819,Individual,69,2,4355.710000,5,4,5,High Value
14803,Individual,91,2,4355.710000,4,4,5,High Value
17294,Individual,85,2,4355.710000,4,4,5,High Value
24671,Individual,49,2,4354.600000,5,4,5,High Value
29278,Individual,102,2,4355.610000,4,4,5,High Value
19439,Individual,58,3,4349.888200,5,5,5,High Value
29258,Individual,124,2,4329.610000,4,4,5,High Value
29275,Individual,121,2,4329.610000,4,4,5,High Value
29276,Individual,100,2,4329.610000,4,4,5,High Value
15591,Individual,105,2,4346.378200,4,4,5,High Value
19476,Individual,51,3,4346.418200,5,5,5,High Value
17258,Individual,120,2,4347.760000,4,4,5,High Value
17334,Individual,53,2,4347.760000,5,4,5,High Value
19438,Individual,58,3,4337.898200,5,5,5,High Value
29239,Individual,129,2,4343.590000,4,4,5,High Value
24757,Individual,32,2,4343.590000,5,4,5,High Value
15151,Individual,99,2,4344.088200,4,4,5,High Value
15576,Individual,100,2,4344.088200,4,4,5,High Value
15144,Individual,113,2,4344.088200,4,4,5,High Value
16156,Individual,76,2,4344.088200,4,4,5,High Value
21980,Individual,100,2,4334.610000,4,4,5,High Value
29261,Individual,108,2,4320.620000,4,4,5,High Value
29265,Individual,112,2,4320.620000,4,4,5,High Value
19365,Individual,39,3,4321.888200,5,5,5,High Value
22178,Individual,77,2,4233.320000,4,4,5,High Value
19453,Individual,46,3,4267.898200,5,5,5,High Value
19364,Individual,59,3,4312.908200,5,5,5,High Value
19340,Individual,52,3,4313.888200,5,5,5,High Value
19420,Individual,54,3,4314.878200,5,5,5,High Value
19339,Individual,76,3,4315.898200,4,5,5,High Value
19325,Individual,76,3,4245.218200,4,5,5,High Value
17779,Individual,41,3,4250.207500,5,5,5,High Value
21229,Individual,131,2,4198.330000,4,4,5,High Value
22230,Individual,126,2,4223.230000,4,4,5,High Value
24598,Individual,51,2,4228.310000,5,4,5,High Value
23665,Individual,105,2,4207.320000,4,4,5,High Value
24303,Individual,118,2,4207.320000,4,4,5,High Value
22958,Individual,38,2,4208.310000,5,4,5,High Value
16493,Individual,40,2,4197.250000,5,4,5,High Value
21976,Individual,104,2,4198.330000,4,4,5,High Value
17980,Individual,103,2,4194.330000,4,4,5,High Value
22988,Individual,54,2,4194.330000,5,4,5,High Value
24371,Individual,90,2,4193.820000,4,4,5,High Value
21710,Individual,81,2,4187.230000,4,4,5,High Value
22748,Individual,33,2,4188.240000,5,4,5,High Value
16685,Individual,50,2,4183.230000,5,4,5,High Value
23659,Individual,132,2,4179.330000,4,4,5,High Value
22937,Individual,42,2,4179.330000,5,4,5,High Value
24481,Individual,44,2,4179.330000,5,4,5,High Value
24367,Individual,77,2,4179.330000,4,4,5,High Value
17651,Individual,65,3,4180.227500,5,5,5,High Value
16484,Individual,88,2,4175.530000,4,4,5,High Value
21984,Individual,88,2,4175.610000,4,4,5,High Value
24480,Individual,41,2,4175.610000,5,4,5,High Value
17778,Individual,52,3,4175.757500,5,5,5,High Value
16345,Individual,104,2,4173.240000,4,4,5,High Value
24378,Individual,66,2,4173.320000,5,4,5,High Value
22934,Individual,49,2,4173.320000,5,4,5,High Value
22938,Individual,49,2,4173.320000,5,4,5,High Value
21230,Individual,130,2,4171.620000,4,4,5,High Value
18203,Individual,74,2,4172.250000,4,4,5,High Value
24596,Individual,47,2,4168.830000,5,4,5,High Value
22907,Individual,67,2,4169.330000,5,4,5,High Value
24307,Individual,96,2,4158.320000,4,4,5,High Value
17834,Individual,51,3,4158.717500,5,5,5,High Value
22267,Individual,120,2,4167.230000,4,4,5,High Value
22041,Individual,38,2,4167.230000,5,4,5,High Value
18200,Individual,122,2,4150.530000,4,4,5,High Value
16686,Individual,36,2,4157.730000,5,4,5,High Value
18201,Individual,105,2,4157.730000,4,4,5,High Value
16684,Individual,59,2,4158.240000,5,4,5,High Value
22713,Individual,35,2,4148.190000,5,4,5,High Value
18202,Individual,74,2,4143.260000,4,4,5,High Value
21659,Individual,86,2,4143.740000,4,4,5,High Value
21921,Individual,46,2,4142.750000,5,4,5,High Value
18198,Individual,97,2,4143.250000,4,4,5,High Value
24458,Individual,86,2,4144.340000,4,4,5,High Value
24366,Individual,74,2,4144.340000,4,4,5,High Value
21983,Individual,79,2,4144.340000,4,4,5,High Value
24468,Individual,69,2,4144.340000,5,4,5,High Value
24300,Individual,96,2,4144.340000,4,4,5,High Value
17998,Individual,116,2,4144.340000,4,4,5,High Value
21257,Individual,108,2,4144.340000,4,4,5,High Value
24301,Individual,110,2,4144.340000,4,4,5,High Value
22943,Individual,44,2,4144.340000,5,4,5,High Value
22030,Individual,63,2,4144.340000,5,4,5,High Value
24586,Individual,33,2,4144.340000,5,4,5,High Value
22299,Individual,93,2,4145.540000,4,4,5,High Value
17767,Individual,45,3,4101.757500,5,5,5,High Value
17780,Individual,51,3,4112.767500,5,5,5,High Value
22008,Individual,51,2,4141.230000,5,4,5,High Value
24597,Individual,49,2,4009.502500,5,4,5,High Value
22935,Individual,57,2,3951.522500,5,4,5,High Value
22909,Individual,85,2,3980.522500,4,4,5,High Value
21727,Individual,64,2,4132.240000,5,4,5,High Value
22732,Individual,55,2,4133.240000,5,4,5,High Value
18204,Individual,77,2,4133.240000,4,4,5,High Value
22058,Individual,59,2,4118.260000,5,4,5,High Value
21813,Individual,36,2,4118.260000,5,4,5,High Value
16483,Individual,69,2,4118.260000,5,4,5,High Value
17766,Individual,66,3,4119.747500,5,5,5,High Value
17648,Individual,74,3,4122.737500,4,5,5,High Value
17647,Individual,89,3,4122.757500,4,5,5,High Value
24381,Individual,64,2,3970.522500,5,4,5,High Value
22942,Individual,58,2,3971.532500,5,4,5,High Value
24364,Individual,64,2,3965.522500,5,4,5,High Value
22939,Individual,48,2,3961.032500,5,4,5,High Value
24459,Individual,74,2,3961.032500,4,4,5,High Value
16046,Individual,60,3,3963.140000,5,5,5,High Value
24368,Individual,78,2,3946.522500,4,4,5,High Value
21996,Individual,70,2,3946.522500,5,4,5,High Value
24304,Individual,105,2,3946.522500,4,4,5,High Value
24283,Individual,103,2,3946.522500,4,4,5,High Value
22936,Individual,47,2,3946.522500,5,4,5,High Value
18045,Individual,96,2,3941.532500,4,4,5,High Value
17952,Individual,96,2,3941.532500,4,4,5,High Value
23664,Individual,97,2,3941.532500,4,4,5,High Value
22987,Individual,55,2,3942.032500,5,4,5,High Value
24475,Individual,38,2,3945.532500,5,4,5,High Value
24305,Individual,119,2,3945.532500,4,4,5,High Value
24377,Individual,89,2,3945.532500,4,4,5,High Value
21258,Individual,107,2,3936.542500,4,4,5,High Value
21979,Individual,115,2,3936.542500,4,4,5,High Value
21231,Individual,101,2,3936.542500,4,4,5,High Value
21985,Individual,80,2,3936.542500,4,4,5,High Value
22926,Individual,43,2,3936.542500,5,4,5,High Value
17989,Individual,121,2,3932.542500,4,4,5,High Value
17963,Individual,110,2,3932.542500,4,4,5,High Value
23658,Individual,124,2,3936.542500,4,4,5,High Value
24590,Individual,37,2,3911.532500,5,4,5,High Value
22927,Individual,42,2,3913.822500,5,4,5,High Value
22933,Individual,56,2,3917.542500,5,4,5,High Value
22959,Individual,35,2,3917.542500,5,4,5,High Value
21256,Individual,100,2,3917.542500,4,4,5,High Value
24282,Individual,95,2,3917.542500,4,4,5,High Value
18027,Individual,116,2,3917.542500,4,4,5,High Value
23662,Individual,120,2,3917.542500,4,4,5,High Value
22033,Individual,76,2,3917.542500,4,4,5,High Value
24463,Individual,92,2,3917.542500,4,4,5,High Value
22004,Individual,92,2,3917.542500,4,4,5,High Value
20716,Individual,50,3,3911.290000,5,5,5,High Value
16033,Individual,33,3,3743.392500,5,5,5,High Value
21259,Individual,99,2,3907.542500,4,4,5,High Value
22031,Individual,70,2,3896.532500,5,4,5,High Value
24592,Individual,53,2,3896.532500,5,4,5,High Value
17942,Individual,128,2,3896.532500,4,4,5,High Value
17946,Individual,132,2,3882.552500,4,4,5,High Value
24474,Individual,60,2,3882.552500,5,4,5,High Value
24482,Individual,45,2,3882.552500,5,4,5,High Value
24587,Individual,46,2,3882.552500,5,4,5,High Value
24601,Individual,41,2,3882.552500,5,4,5,High Value
24602,Individual,41,2,3882.552500,5,4,5,High Value
21986,Individual,76,2,3882.552500,4,4,5,High Value
22910,Individual,73,2,3882.552500,4,4,5,High Value
22032,Individual,89,2,3882.552500,4,4,5,High Value
24302,Individual,97,2,3882.552500,4,4,5,High Value
21982,Individual,109,2,3882.552500,4,4,5,High Value
23663,Individual,115,2,3882.552500,4,4,5,High Value
16027,Individual,55,2,3826.399600,5,4,5,High Value
16025,Individual,54,2,3831.889600,5,4,5,High Value
16045,Individual,42,3,3802.372500,5,5,5,High Value
16029,Individual,54,2,3807.399600,5,4,5,High Value
16028,Individual,45,2,3807.399600,5,4,5,High Value
15643,Individual,96,2,3807.399600,4,4,5,High Value
15648,Individual,67,2,3807.399600,5,4,5,High Value
15644,Individual,86,2,3803.679600,4,4,5,High Value
15646,Individual,82,2,3804.078200,4,4,5,High Value
15439,Individual,105,2,3804.078200,4,4,5,High Value
16026,Individual,41,2,3804.078200,5,4,5,High Value
15647,Individual,92,2,3764.068200,4,4,5,High Value
15642,Individual,100,2,3772.409600,4,4,5,High Value
16054,Individual,42,3,3759.362500,5,5,5,High Value
15436,Individual,128,2,3772.409600,4,4,5,High Value
15645,Individual,89,2,3785.078200,4,4,5,High Value
15438,Individual,102,2,3788.679600,4,4,5,High Value
14316,Individual,96,3,3797.368200,4,5,5,High Value
16031,Individual,56,2,3750.088200,5,4,5,High Value
16053,Individual,37,3,3752.382500,5,5,5,High Value
14304,Individual,100,3,3595.928200,4,5,5,High Value
14303,Individual,131,3,3636.908200,4,5,5,High Value
14345,Individual,43,3,3639.918200,5,5,5,High Value
14305,Individual,116,3,3652.198200,4,5,5,High Value
14306,Individual,120,3,3653.229600,4,5,5,High Value
16011,Individual,106,2,3657.260000,4,4,5,High Value
20713,Individual,64,2,3421.930000,5,4,5,High Value
19912,Individual,65,2,3427.387500,5,4,5,High Value
19940,Individual,34,2,3440.427500,5,4,5,High Value
26302,Individual,45,2,3357.408200,5,4,5,High Value
14346,Individual,59,3,3583.259600,5,5,5,High Value
26299,Individual,48,2,3396.888200,5,4,5,High Value
19067,Individual,117,2,3380.907500,4,4,5,High Value
26283,Individual,43,2,3371.249600,5,4,5,High Value
19917,Individual,82,2,3369.407500,4,4,5,High Value
17216,Individual,124,2,3370.397500,4,4,5,High Value
26276,Individual,72,2,3361.918200,5,4,5,High Value
19918,Individual,32,2,3360.407500,5,4,5,High Value
19916,Individual,74,2,3354.387500,4,4,5,High Value
26296,Individual,36,2,3355.239600,5,4,5,High Value
26298,Individual,53,2,3340.259600,5,4,5,High Value
14813,Individual,46,2,3341.810000,5,4,5,High Value
13057,Individual,85,2,3341.810000,4,4,5,High Value
26120,Individual,62,2,3335.239600,5,4,5,High Value
26281,Individual,45,2,3335.239600,5,4,5,High Value
19911,Individual,83,2,3335.407500,4,4,5,High Value
26241,Individual,84,2,3320.249600,4,4,5,High Value
19046,Individual,104,2,3320.427500,4,4,5,High Value
19035,Individual,100,2,3320.427500,4,4,5,High Value
26277,Individual,60,2,3321.259600,5,4,5,High Value
26303,Individual,32,2,3321.259600,5,4,5,High Value
19057,Individual,115,2,3322.717500,4,4,5,High Value
19034,Individual,130,2,3322.717500,4,4,5,High Value
18164,Individual,124,2,3330.417500,4,4,5,High Value
19038,Individual,119,2,3318.357500,4,4,5,High Value
19030,Individual,131,2,3310.407500,4,4,5,High Value
26286,Individual,43,2,3308.168200,5,4,5,High Value
26285,Individual,52,2,3309.239600,5,4,5,High Value
19040,Individual,121,2,3310.407500,4,4,5,High Value
26238,Individual,82,2,3298.938200,4,4,5,High Value
26280,Individual,41,2,3298.938200,5,4,5,High Value
26295,Individual,57,2,3298.938200,5,4,5,High Value
26300,Individual,56,2,3298.938200,5,4,5,High Value
26252,Individual,70,2,3300.218200,5,4,5,High Value
26121,Individual,68,2,3300.249600,5,4,5,High Value
16329,Individual,132,2,3272.090000,4,4,5,High Value
26305,Individual,44,2,3272.938200,5,4,5,High Value
20931,Individual,52,2,3273.170000,5,4,5,High Value
26234,Individual,85,2,3292.938200,4,4,5,High Value
26290,Individual,46,2,3295.259600,5,4,5,High Value
19065,Individual,119,2,3295.427500,4,4,5,High Value
20718,Individual,90,2,3283.430000,4,4,5,High Value
20879,Individual,129,2,3284.300000,4,4,5,High Value
26297,Individual,39,2,3286.918200,5,4,5,High Value
14802,Individual,86,2,3287.320000,4,4,5,High Value
16461,Individual,67,2,3287.320000,5,4,5,High Value
16531,Individual,50,2,3291.800000,5,4,5,High Value
13056,Individual,110,2,3291.820000,4,4,5,High Value
16465,Individual,89,2,3271.790000,4,4,4,High Value
14539,Individual,123,2,3271.820000,4,4,4,High Value
15972,Individual,123,2,3148.940000,4,4,4,High Value
20209,Individual,111,2,3268.548200,4,4,4,High Value
16509,Individual,83,2,3258.790000,4,4,4,High Value
14779,Individual,105,2,3262.830000,4,4,4,High Value
16945,Individual,41,2,3262.830000,5,4,4,High Value
17966,Individual,64,2,3262.830000,5,4,4,High Value
26304,Individual,41,2,3263.948200,5,4,4,High Value
20807,Individual,32,2,3249.310000,5,4,4,High Value
16407,Individual,105,2,3250.110000,4,4,4,High Value
20656,Individual,76,2,3245.899600,4,4,4,High Value
20546,Individual,76,2,3246.548200,4,4,4,High Value
20892,Individual,114,2,3240.320000,4,4,4,High Value
28751,Individual,39,2,3240.879600,5,4,4,High Value
20318,Individual,94,2,3241.899600,4,4,4,High Value
16410,Individual,111,2,3242.770000,4,4,4,High Value
16445,Individual,83,2,3242.830000,4,4,4,High Value
20373,Individual,82,2,3226.899600,4,4,4,High Value
20350,Individual,82,2,3226.899600,4,4,4,High Value
28520,Individual,77,2,3226.899600,4,4,4,High Value
20188,Individual,95,2,3226.899600,4,4,4,High Value
20670,Individual,44,2,3228.568200,5,4,4,High Value
20921,Individual,93,2,3234.290000,4,4,4,High Value
20917,Individual,98,2,3234.290000,4,4,4,High Value
28750,Individual,37,2,3213.568200,5,4,4,High Value
28506,Individual,93,2,3213.568200,4,4,4,High Value
21284,Individual,36,2,3223.578200,5,4,4,High Value
21148,Individual,53,2,3223.578200,5,4,4,High Value
20922,Individual,82,2,3226.340000,4,4,4,High Value
28553,Individual,91,2,3216.899600,4,4,4,High Value
16820,Individual,51,2,3217.790000,5,4,4,High Value
28756,Individual,57,2,3218.558200,5,4,4,High Value
28562,Individual,82,2,3219.189600,4,4,4,High Value
20680,Individual,34,2,3219.578200,5,4,4,High Value
20208,Individual,121,2,3219.578200,4,4,4,High Value
28569,Individual,78,2,3204.578200,4,4,4,High Value
20206,Individual,94,2,3204.578200,4,4,4,High Value
21305,Individual,41,2,3204.578200,5,4,4,High Value
28713,Individual,47,2,3204.578200,5,4,4,High Value
11264,Individual,60,2,3182.270000,5,4,4,High Value
11089,Individual,72,2,3188.280000,5,4,4,High Value
19910,Individual,114,2,3188.460000,4,4,4,High Value
20651,Individual,84,2,3198.568200,4,4,4,High Value
20186,Individual,117,2,3191.909600,4,4,4,High Value
28740,Individual,61,2,3191.909600,5,4,4,High Value
16836,Individual,42,2,3193.790000,5,4,4,High Value
