CustomerID,CustomerType,Recency,Frequency,Monetary,FirstOrderDate,LastOrderDate
14131,Individual,305,2,3807.399600,2013-01-08 00:00:00.000,2013-08-30 00:00:00.000
14132,Individual,265,2,3804.078200,2013-01-16 00:00:00.000,2013-10-09 00:00:00.000
14133,Individual,269,2,3764.068200,2013-01-11 00:00:00.000,2013-10-05 00:00:00.000
14134,Individual,271,2,3835.068200,2013-01-01 00:00:00.000,2013-10-03 00:00:00.000
14135,Individual,286,1,86.960000,2013-09-18 00:00:00.000,2013-09-18 00:00:00.000
14136,Individual,251,1,71.950000,2013-10-23 00:00:00.000,2013-10-23 00:00:00.000
14137,Individual,214,2,4397.750000,2011-11-27 00:00:00.000,2013-11-29 00:00:00.000
14138,Individual,240,2,4444.220000,2011-11-05 00:00:00.000,2013-11-03 00:00:00.000
14139,Individual,217,2,4397.750000,2011-11-30 00:00:00.000,2013-11-26 00:00:00.000
14140,Individual,210,2,4397.750000,2011-11-06 00:00:00.000,2013-12-03 00:00:00.000
14141,Individual,188,2,3282.810000,2012-07-21 00:00:00.000,2013-12-25 00:00:00.000
14142,Individual,92,1,29.480000,2014-03-31 00:00:00.000,2014-03-31 00:00:00.000
14143,Individual,12,2,133.550000,2013-09-12 00:00:00.000,2014-06-19 00:00:00.000
14144,Individual,96,1,56.970000,2014-03-27 00:00:00.000,2014-03-27 00:00:00.000
14145,Individual,357,1,24.270000,2013-07-09 00:00:00.000,2013-07-09 00:00:00.000
14146,Individual,105,3,6750.560000,2011-09-19 00:00:00.000,2014-03-18 00:00:00.000
14147,Individual,175,2,4397.750000,2011-12-30 00:00:00.000,2014-01-07 00:00:00.000
14148,Individual,174,2,4406.740000,2012-01-27 00:00:00.000,2014-01-08 00:00:00.000
14149,Individual,159,2,4417.750000,2012-01-11 00:00:00.000,2014-01-23 00:00:00.000
14150,Individual,119,3,6705.590000,2011-09-09 00:00:00.000,2014-03-04 00:00:00.000
14151,Individual,135,1,85.480000,2014-02-16 00:00:00.000,2014-02-16 00:00:00.000
14152,Individual,188,1,71.970000,2013-12-25 00:00:00.000,2013-12-25 00:00:00.000
14153,Individual,263,1,48.970000,2013-10-11 00:00:00.000,2013-10-11 00:00:00.000
14154,Individual,158,2,3018.002500,2012-07-27 00:00:00.000,2014-01-24 00:00:00.000
14155,Individual,116,2,5993.260000,2011-09-28 00:00:00.000,2014-03-07 00:00:00.000
14156,Individual,76,2,229.570000,2013-07-13 00:00:00.000,2014-04-16 00:00:00.000
14157,Individual,93,3,6650.600000,2011-09-10 00:00:00.000,2014-03-30 00:00:00.000
14158,Individual,101,2,5976.740000,2011-09-08 00:00:00.000,2014-03-22 00:00:00.000
14159,Individual,108,2,5930.230000,2011-09-07 00:00:00.000,2014-03-15 00:00:00.000
14160,Individual,112,3,6679.700000,2012-01-23 00:00:00.000,2014-03-11 00:00:00.000
14161,Individual,87,3,6497.210000,2012-01-04 00:00:00.000,2014-04-05 00:00:00.000
14162,Individual,41,3,6473.700000,2012-01-10 00:00:00.000,2014-05-21 00:00:00.000
14163,Individual,56,3,6567.020000,2012-01-19 00:00:00.000,2014-05-06 00:00:00.000
14164,Individual,55,3,6484.710000,2012-01-13 00:00:00.000,2014-05-07 00:00:00.000
14165,Individual,113,2,5910.550000,2011-09-20 00:00:00.000,2014-03-10 00:00:00.000
14166,Individual,349,1,71.970000,2013-07-17 00:00:00.000,2013-07-17 00:00:00.000
14167,Individual,175,2,4406.740000,2012-01-14 00:00:00.000,2014-01-07 00:00:00.000
14168,Individual,4,1,71.950000,2014-06-27 00:00:00.000,2014-06-27 00:00:00.000
14169,Individual,164,2,3262.830000,2012-07-15 00:00:00.000,2014-01-18 00:00:00.000
14170,Individual,181,2,3291.820000,2012-08-07 00:00:00.000,2014-01-01 00:00:00.000
14171,Individual,48,3,6615.700000,2012-01-08 00:00:00.000,2014-05-14 00:00:00.000
14172,Individual,133,2,75.740000,2013-09-09 00:00:00.000,2014-02-18 00:00:00.000
14173,Individual,249,1,38.880000,2013-10-25 00:00:00.000,2013-10-25 00:00:00.000
14174,Individual,341,1,38.880000,2013-07-25 00:00:00.000,2013-07-25 00:00:00.000
14175,Individual,16,2,145.230000,2014-01-17 00:00:00.000,2014-06-15 00:00:00.000
14176,Individual,233,1,121.570000,2013-11-10 00:00:00.000,2013-11-10 00:00:00.000
14177,Individual,52,1,46.830000,2014-05-10 00:00:00.000,2014-05-10 00:00:00.000
14178,Individual,66,1,86.580000,2014-04-26 00:00:00.000,2014-04-26 00:00:00.000
14179,Individual,15,1,71.580000,2014-06-16 00:00:00.000,2014-06-16 00:00:00.000
14180,Individual,265,1,32.600000,2013-10-09 00:00:00.000,2013-10-09 00:00:00.000
14181,Individual,215,3,8326.310000,2012-01-24 00:00:00.000,2013-11-28 00:00:00.000
14182,Individual,149,1,32.600000,2014-02-02 00:00:00.000,2014-02-02 00:00:00.000
14183,Individual,186,3,8321.310000,2011-09-10 00:00:00.000,2013-12-27 00:00:00.000
14184,Individual,184,2,105.240000,2013-09-04 00:00:00.000,2013-12-29 00:00:00.000
14185,Individual,182,4,9523.002500,2012-08-17 00:00:00.000,2013-12-31 00:00:00.000
14186,Individual,170,4,9796.320000,2012-08-20 00:00:00.000,2014-01-12 00:00:00.000
14187,Individual,53,1,36.590000,2014-05-09 00:00:00.000,2014-05-09 00:00:00.000
14188,Individual,193,1,32.600000,2013-12-20 00:00:00.000,2013-12-20 00:00:00.000
14189,Individual,233,3,8317.320000,2012-01-17 00:00:00.000,2013-11-10 00:00:00.000
14190,Individual,197,1,36.590000,2013-12-16 00:00:00.000,2013-12-16 00:00:00.000
14191,Individual,198,3,8301.310000,2011-09-11 00:00:00.000,2013-12-15 00:00:00.000
14192,Individual,179,4,9451.912500,2012-08-21 00:00:00.000,2014-01-03 00:00:00.000
14193,Individual,251,1,36.590000,2013-10-23 00:00:00.000,2013-10-23 00:00:00.000
14194,Individual,124,2,168.930000,2013-08-13 00:00:00.000,2014-02-27 00:00:00.000
14195,Individual,178,3,8316.290000,2011-09-22 00:00:00.000,2014-01-04 00:00:00.000
14196,Individual,21,2,137.940000,2013-09-13 00:00:00.000,2014-06-10 00:00:00.000
14197,Individual,113,1,107.080000,2014-03-10 00:00:00.000,2014-03-10 00:00:00.000
14198,Individual,236,3,8308.590000,2012-01-15 00:00:00.000,2013-11-07 00:00:00.000
14199,Individual,158,2,118.940000,2013-11-03 00:00:00.000,2014-01-24 00:00:00.000
14200,Individual,123,4,9421.912500,2012-08-09 00:00:00.000,2014-02-28 00:00:00.000
14201,Individual,76,1,32.600000,2014-04-16 00:00:00.000,2014-04-16 00:00:00.000
14202,Individual,276,1,32.600000,2013-09-28 00:00:00.000,2013-09-28 00:00:00.000
14203,Individual,151,3,7081.462500,2012-08-01 00:00:00.000,2014-01-31 00:00:00.000
14204,Individual,366,1,71.580000,2013-06-30 00:00:00.000,2013-06-30 00:00:00.000
14205,Individual,316,1,32.600000,2013-08-19 00:00:00.000,2013-08-19 00:00:00.000
14206,Individual,20,1,156.590000,2014-06-11 00:00:00.000,2014-06-11 00:00:00.000
14207,Individual,226,3,8361.300000,2012-02-28 00:00:00.000,2013-11-17 00:00:00.000
14208,Individual,195,2,117.430000,2013-07-08 00:00:00.000,2013-12-18 00:00:00.000
14209,Individual,80,3,193.970000,2013-07-24 00:00:00.000,2014-04-12 00:00:00.000
14210,Individual,154,3,5621.239600,2013-01-12 00:00:00.000,2014-01-28 00:00:00.000
14211,Individual,177,3,5662.898200,2013-01-07 00:00:00.000,2014-01-05 00:00:00.000
14212,Individual,235,2,82.260000,2013-10-11 00:00:00.000,2013-11-08 00:00:00.000
14213,Individual,79,2,86.260000,2013-10-06 00:00:00.000,2014-04-13 00:00:00.000
14214,Individual,178,3,5759.868200,2013-01-14 00:00:00.000,2014-01-04 00:00:00.000
14215,Individual,182,3,5665.888200,2013-01-14 00:00:00.000,2013-12-31 00:00:00.000
14216,Individual,179,3,5653.918200,2013-01-07 00:00:00.000,2014-01-03 00:00:00.000
14217,Individual,209,2,139.450000,2013-08-09 00:00:00.000,2013-12-04 00:00:00.000
14218,Individual,164,3,5651.878200,2013-01-17 00:00:00.000,2014-01-18 00:00:00.000
14219,Individual,155,3,5744.219600,2013-01-15 00:00:00.000,2014-01-27 00:00:00.000
14220,Individual,162,3,5696.189600,2013-01-11 00:00:00.000,2014-01-20 00:00:00.000
14221,Individual,154,2,82.260000,2013-08-07 00:00:00.000,2014-01-28 00:00:00.000
14222,Individual,46,2,82.260000,2014-01-18 00:00:00.000,2014-05-16 00:00:00.000
14223,Individual,226,2,155.940000,2013-11-04 00:00:00.000,2013-11-17 00:00:00.000
14224,Individual,180,3,5621.218200,2013-02-08 00:00:00.000,2014-01-02 00:00:00.000
14225,Individual,156,3,5603.918200,2013-01-31 00:00:00.000,2014-01-26 00:00:00.000
14226,Individual,145,3,5656.239600,2013-02-01 00:00:00.000,2014-02-06 00:00:00.000
14227,Individual,48,2,114.960000,2013-07-29 00:00:00.000,2014-05-14 00:00:00.000
14228,Individual,21,2,74.980000,2013-09-29 00:00:00.000,2014-06-10 00:00:00.000
14229,Individual,84,2,74.980000,2013-10-17 00:00:00.000,2014-04-08 00:00:00.000
14230,Individual,125,3,5661.898200,2013-02-05 00:00:00.000,2014-02-26 00:00:00.000
14231,Individual,188,2,83.970000,2013-07-11 00:00:00.000,2013-12-25 00:00:00.000
14232,Individual,262,2,77.270000,2013-08-30 00:00:00.000,2013-10-12 00:00:00.000
14233,Individual,187,2,78.970000,2013-12-03 00:00:00.000,2013-12-26 00:00:00.000
14234,Individual,129,3,5687.719600,2013-01-29 00:00:00.000,2014-02-22 00:00:00.000
14235,Individual,107,3,5682.199600,2013-02-23 00:00:00.000,2014-03-16 00:00:00.000
14236,Individual,95,3,5710.229600,2013-02-21 00:00:00.000,2014-03-28 00:00:00.000
14237,Individual,171,2,90.250000,2013-09-07 00:00:00.000,2014-01-11 00:00:00.000
14238,Individual,101,3,5642.898200,2013-02-13 00:00:00.000,2014-03-22 00:00:00.000
14239,Individual,241,2,3295.427500,2012-10-06 00:00:00.000,2013-11-02 00:00:00.000
14240,Individual,216,2,3391.387500,2012-10-26 00:00:00.000,2013-11-27 00:00:00.000
14241,Individual,182,1,84.920000,2013-12-31 00:00:00.000,2013-12-31 00:00:00.000
14242,Individual,240,2,3351.397500,2012-11-12 00:00:00.000,2013-11-03 00:00:00.000
14243,Individual,298,1,71.970000,2013-09-06 00:00:00.000,2013-09-06 00:00:00.000
14244,Individual,40,3,154.960000,2013-09-18 00:00:00.000,2014-05-22 00:00:00.000
14245,Individual,364,1,56.970000,2013-07-02 00:00:00.000,2013-07-02 00:00:00.000
14246,Individual,333,1,71.970000,2013-08-02 00:00:00.000,2013-08-02 00:00:00.000
14247,Individual,19,1,81.460000,2014-06-12 00:00:00.000,2014-06-12 00:00:00.000
14248,Individual,127,1,56.970000,2014-02-24 00:00:00.000,2014-02-24 00:00:00.000
14249,Individual,244,1,96.460000,2013-10-30 00:00:00.000,2013-10-30 00:00:00.000
14250,Individual,152,1,30.970000,2014-01-30 00:00:00.000,2014-01-30 00:00:00.000
14251,Individual,84,1,71.970000,2014-04-08 00:00:00.000,2014-04-08 00:00:00.000
14252,Individual,40,1,96.460000,2014-05-22 00:00:00.000,2014-05-22 00:00:00.000
14253,Individual,232,2,3394.897500,2012-11-01 00:00:00.000,2013-11-11 00:00:00.000
14254,Individual,211,1,81.460000,2013-12-02 00:00:00.000,2013-12-02 00:00:00.000
14255,Individual,232,2,3379.907500,2012-11-09 00:00:00.000,2013-11-11 00:00:00.000
14256,Individual,233,2,3342.407500,2012-11-11 00:00:00.000,2013-11-10 00:00:00.000
14257,Individual,163,1,85.480000,2014-01-19 00:00:00.000,2014-01-19 00:00:00.000
14258,Individual,5,1,80.960000,2014-06-26 00:00:00.000,2014-06-26 00:00:00.000
14259,Individual,137,3,3630.928200,2013-02-16 00:00:00.000,2014-02-14 00:00:00.000
14260,Individual,150,3,3716.229600,2013-02-05 00:00:00.000,2014-02-01 00:00:00.000
14261,Individual,74,3,5653.918200,2013-02-09 00:00:00.000,2014-04-18 00:00:00.000
14262,Individual,53,3,5652.539600,2013-02-03 00:00:00.000,2014-05-09 00:00:00.000
14263,Individual,49,3,5647.928200,2013-02-01 00:00:00.000,2014-05-13 00:00:00.000
14264,Individual,148,3,5217.729600,2013-02-15 00:00:00.000,2014-02-03 00:00:00.000
14265,Individual,24,5,215.220000,2013-12-02 00:00:00.000,2014-06-07 00:00:00.000
14266,Individual,336,1,56.970000,2013-07-30 00:00:00.000,2013-07-30 00:00:00.000
14267,Individual,109,2,2786.407500,2012-11-02 00:00:00.000,2014-03-14 00:00:00.000
14268,Individual,94,2,2736.417500,2012-11-27 00:00:00.000,2014-03-29 00:00:00.000
14269,Individual,128,1,85.480000,2014-02-23 00:00:00.000,2014-02-23 00:00:00.000
14270,Individual,263,2,1794.197500,2012-11-21 00:00:00.000,2013-10-11 00:00:00.000
14271,Individual,327,1,21.980000,2013-08-08 00:00:00.000,2013-08-08 00:00:00.000
14272,Individual,110,2,2765.397500,2012-11-08 00:00:00.000,2014-03-13 00:00:00.000
14273,Individual,145,1,71.970000,2014-02-06 00:00:00.000,2014-02-06 00:00:00.000
14274,Individual,31,3,121.560000,2013-09-28 00:00:00.000,2014-05-31 00:00:00.000
14275,Individual,125,3,5158.368200,2013-02-19 00:00:00.000,2014-02-26 00:00:00.000
14276,Individual,153,3,5259.358200,2013-02-07 00:00:00.000,2014-01-29 00:00:00.000
14277,Individual,145,3,5196.739600,2013-02-21 00:00:00.000,2014-02-06 00:00:00.000
14278,Individual,158,2,177.460000,2013-12-19 00:00:00.000,2014-01-24 00:00:00.000
14279,Individual,127,3,5137.708200,2013-02-06 00:00:00.000,2014-02-24 00:00:00.000
14280,Individual,284,1,56.970000,2013-09-20 00:00:00.000,2013-09-20 00:00:00.000
14281,Individual,137,2,4746.300000,2013-10-08 00:00:00.000,2014-02-14 00:00:00.000
14282,Individual,20,5,195.220000,2013-08-07 00:00:00.000,2014-06-11 00:00:00.000
14283,Individual,251,2,1799.917500,2012-11-21 00:00:00.000,2013-10-23 00:00:00.000
14284,Individual,254,2,1769.927500,2012-11-10 00:00:00.000,2013-10-20 00:00:00.000
14285,Individual,267,2,1804.917500,2012-10-30 00:00:00.000,2013-10-07 00:00:00.000
14286,Individual,148,3,5234.398200,2013-02-26 00:00:00.000,2014-02-03 00:00:00.000
14287,Individual,153,3,5141.428200,2013-02-09 00:00:00.000,2014-01-29 00:00:00.000
14288,Individual,226,2,3351.397500,2012-10-31 00:00:00.000,2013-11-17 00:00:00.000
14289,Individual,231,2,3376.887500,2012-11-01 00:00:00.000,2013-11-12 00:00:00.000
14290,Individual,220,2,3377.397500,2012-12-22 00:00:00.000,2013-11-23 00:00:00.000
14291,Individual,166,3,258.440000,2013-07-01 00:00:00.000,2014-01-16 00:00:00.000
14292,Individual,217,2,3319.697500,2012-12-21 00:00:00.000,2013-11-26 00:00:00.000
14293,Individual,164,1,46.470000,2014-01-18 00:00:00.000,2014-01-18 00:00:00.000
14294,Individual,279,1,81.460000,2013-09-25 00:00:00.000,2013-09-25 00:00:00.000
14295,Individual,246,1,56.970000,2013-10-28 00:00:00.000,2013-10-28 00:00:00.000
14296,Individual,246,1,45.950000,2013-10-28 00:00:00.000,2013-10-28 00:00:00.000
14297,Individual,215,2,3335.417500,2012-12-16 00:00:00.000,2013-11-28 00:00:00.000
14298,Individual,222,2,3365.667500,2012-12-15 00:00:00.000,2013-11-21 00:00:00.000
14299,Individual,146,3,5108.759600,2013-02-07 00:00:00.000,2014-02-05 00:00:00.000
14300,Individual,123,3,5322.729600,2013-02-14 00:00:00.000,2014-02-28 00:00:00.000
14301,Individual,130,3,5142.749600,2013-02-01 00:00:00.000,2014-02-21 00:00:00.000
14302,Individual,141,3,5140.729600,2013-01-28 00:00:00.000,2014-02-10 00:00:00.000
14303,Individual,131,3,3636.908200,2013-02-19 00:00:00.000,2014-02-20 00:00:00.000
14304,Individual,100,3,3595.928200,2013-02-26 00:00:00.000,2014-03-23 00:00:00.000
14305,Individual,116,3,3652.198200,2013-02-19 00:00:00.000,2014-03-07 00:00:00.000
14306,Individual,120,3,3653.229600,2013-02-04 00:00:00.000,2014-03-03 00:00:00.000
14307,Individual,198,3,196.260000,2013-07-22 00:00:00.000,2013-12-15 00:00:00.000
14308,Individual,145,3,5140.398200,2013-02-14 00:00:00.000,2014-02-06 00:00:00.000
14309,Individual,86,2,99.470000,2013-07-28 00:00:00.000,2014-04-06 00:00:00.000
14310,Individual,136,3,5200.659600,2013-02-17 00:00:00.000,2014-02-15 00:00:00.000
14311,Individual,171,2,138.450000,2013-08-06 00:00:00.000,2014-01-11 00:00:00.000
14312,Individual,178,3,191.270000,2013-07-21 00:00:00.000,2014-01-04 00:00:00.000
14313,Individual,69,3,222.440000,2014-01-09 00:00:00.000,2014-04-23 00:00:00.000
14314,Individual,173,2,122.950000,2013-11-20 00:00:00.000,2014-01-09 00:00:00.000
14315,Individual,116,2,109.710000,2013-09-22 00:00:00.000,2014-03-07 00:00:00.000
14316,Individual,96,3,3797.368200,2013-01-30 00:00:00.000,2014-03-27 00:00:00.000
14317,Individual,82,2,81.260000,2013-07-08 00:00:00.000,2014-04-10 00:00:00.000
14318,Individual,157,2,138.450000,2013-08-11 00:00:00.000,2014-01-25 00:00:00.000
14319,Individual,55,2,138.450000,2013-12-01 00:00:00.000,2014-05-07 00:00:00.000
14320,Individual,133,2,261.950000,2013-12-18 00:00:00.000,2014-02-18 00:00:00.000
14321,Individual,4,2,77.270000,2014-04-16 00:00:00.000,2014-06-27 00:00:00.000
14322,Individual,142,3,5111.438200,2013-01-31 00:00:00.000,2014-02-09 00:00:00.000
14323,Individual,127,3,5222.019600,2013-02-13 00:00:00.000,2014-02-24 00:00:00.000
14324,Individual,135,3,5121.428200,2013-02-04 00:00:00.000,2014-02-16 00:00:00.000
14325,Individual,103,3,5152.698200,2013-02-24 00:00:00.000,2014-03-20 00:00:00.000
14326,Individual,108,3,5207.699600,2013-02-04 00:00:00.000,2014-03-15 00:00:00.000
14327,Individual,72,1,32.220000,2014-04-20 00:00:00.000,2014-04-20 00:00:00.000
14328,Individual,118,5,308.660000,2013-07-25 00:00:00.000,2014-03-05 00:00:00.000
14329,Individual,366,1,91.950000,2013-06-30 00:00:00.000,2013-06-30 00:00:00.000
14330,Individual,260,1,806.760000,2013-10-14 00:00:00.000,2013-10-14 00:00:00.000
14331,Individual,128,1,56.970000,2014-02-23 00:00:00.000,2014-02-23 00:00:00.000
14332,Individual,152,4,102.250000,2013-11-06 00:00:00.000,2014-01-30 00:00:00.000
14333,Individual,63,1,81.460000,2014-04-29 00:00:00.000,2014-04-29 00:00:00.000
14334,Individual,262,2,1848.907500,2012-12-24 00:00:00.000,2013-10-12 00:00:00.000
14335,Individual,245,2,1804.917500,2012-11-30 00:00:00.000,2013-10-29 00:00:00.000
14336,Individual,260,2,1893.907500,2012-12-06 00:00:00.000,2013-10-14 00:00:00.000
14337,Individual,261,2,1815.147500,2013-01-03 00:00:00.000,2013-10-13 00:00:00.000
14338,Individual,257,1,828.740000,2013-10-17 00:00:00.000,2013-10-17 00:00:00.000
14339,Individual,351,1,71.950000,2013-07-15 00:00:00.000,2013-07-15 00:00:00.000
14340,Individual,24,1,21.980000,2014-06-07 00:00:00.000,2014-06-07 00:00:00.000
14341,Individual,7,4,244.120000,2013-12-10 00:00:00.000,2014-06-24 00:00:00.000
14342,Individual,254,2,1804.917500,2012-12-31 00:00:00.000,2013-10-20 00:00:00.000
14343,Individual,273,2,1839.917500,2013-01-18 00:00:00.000,2013-10-01 00:00:00.000
14344,Individual,38,2,126.950000,2013-09-19 00:00:00.000,2014-05-24 00:00:00.000
14345,Individual,43,3,3639.918200,2013-01-30 00:00:00.000,2014-05-19 00:00:00.000
14346,Individual,59,3,3583.259600,2013-02-26 00:00:00.000,2014-05-03 00:00:00.000
14347,Individual,197,2,2900.389600,2013-02-22 00:00:00.000,2013-12-16 00:00:00.000
14348,Individual,190,2,2989.379600,2013-02-04 00:00:00.000,2013-12-23 00:00:00.000
14349,Individual,140,1,56.970000,2014-02-11 00:00:00.000,2014-02-11 00:00:00.000
14350,Individual,133,1,71.950000,2014-02-18 00:00:00.000,2014-02-18 00:00:00.000
14351,Individual,315,1,56.970000,2013-08-20 00:00:00.000,2013-08-20 00:00:00.000
14352,Individual,203,1,85.480000,2013-12-10 00:00:00.000,2013-12-10 00:00:00.000
14353,Individual,299,3,128.840000,2013-08-16 00:00:00.000,2013-09-05 00:00:00.000
14354,Individual,91,2,2755.417500,2013-01-24 00:00:00.000,2014-04-01 00:00:00.000
14355,Individual,260,2,1804.917500,2013-01-14 00:00:00.000,2013-10-14 00:00:00.000
14356,Individual,237,2,3352.397500,2013-01-23 00:00:00.000,2013-11-06 00:00:00.000
14357,Individual,232,2,3337.707500,2013-01-26 00:00:00.000,2013-11-11 00:00:00.000
14358,Individual,184,1,45.950000,2013-12-29 00:00:00.000,2013-12-29 00:00:00.000
14359,Individual,76,3,256.240000,2013-07-13 00:00:00.000,2014-04-16 00:00:00.000
14360,Individual,97,1,85.480000,2014-03-26 00:00:00.000,2014-03-26 00:00:00.000
14361,Individual,23,1,106.960000,2014-06-08 00:00:00.000,2014-06-08 00:00:00.000
14362,Individual,261,2,1845.897500,2013-01-12 00:00:00.000,2013-10-13 00:00:00.000
14363,Individual,73,3,192.340000,2013-09-29 00:00:00.000,2014-04-19 00:00:00.000
14364,Individual,228,2,1893.907500,2013-01-13 00:00:00.000,2013-11-15 00:00:00.000
14365,Individual,216,2,1804.917500,2012-12-31 00:00:00.000,2013-11-27 00:00:00.000
14366,Individual,216,2,1897.877500,2013-02-15 00:00:00.000,2013-11-27 00:00:00.000
14367,Individual,234,2,1839.917500,2013-02-03 00:00:00.000,2013-11-09 00:00:00.000
14368,Individual,15,1,85.480000,2014-06-16 00:00:00.000,2014-06-16 00:00:00.000
14369,Individual,207,1,46.470000,2013-12-06 00:00:00.000,2013-12-06 00:00:00.000
14370,Individual,188,3,122.560000,2013-12-13 00:00:00.000,2013-12-25 00:00:00.000
14371,Individual,25,3,119.860000,2013-08-15 00:00:00.000,2014-06-06 00:00:00.000
14372,Individual,232,1,24.270000,2013-11-11 00:00:00.000,2013-11-11 00:00:00.000
14373,Individual,222,1,75.970000,2013-11-21 00:00:00.000,2013-11-21 00:00:00.000
14374,Individual,243,2,3362.707500,2013-02-27 00:00:00.000,2013-10-31 00:00:00.000
14375,Individual,211,1,39.980000,2013-12-02 00:00:00.000,2013-12-02 00:00:00.000
14376,Individual,183,1,71.970000,2013-12-30 00:00:00.000,2013-12-30 00:00:00.000
14377,Individual,237,2,3320.427500,2013-02-12 00:00:00.000,2013-11-06 00:00:00.000
14378,Individual,242,2,1809.397500,2013-02-17 00:00:00.000,2013-11-01 00:00:00.000
14379,Individual,243,2,1854.907500,2013-02-20 00:00:00.000,2013-10-31 00:00:00.000
14380,Individual,218,2,3330.427500,2013-02-18 00:00:00.000,2013-11-25 00:00:00.000
14381,Individual,226,2,3330.417500,2013-02-02 00:00:00.000,2013-11-17 00:00:00.000
14382,Individual,231,2,3373.907500,2013-02-02 00:00:00.000,2013-11-12 00:00:00.000
14383,Individual,171,1,56.970000,2014-01-11 00:00:00.000,2014-01-11 00:00:00.000
14384,Individual,115,1,93.970000,2014-03-08 00:00:00.000,2014-03-08 00:00:00.000
14385,Individual,222,2,1777.877500,2013-03-20 00:00:00.000,2013-11-21 00:00:00.000
14386,Individual,220,2,1918.397500,2013-03-12 00:00:00.000,2013-11-23 00:00:00.000
14387,Individual,272,1,898.460000,2013-10-02 00:00:00.000,2013-10-02 00:00:00.000
14388,Individual,246,1,81.460000,2013-10-28 00:00:00.000,2013-10-28 00:00:00.000
14389,Individual,91,1,7.280000,2014-04-01 00:00:00.000,2014-04-01 00:00:00.000
14390,Individual,87,1,39.980000,2014-04-05 00:00:00.000,2014-04-05 00:00:00.000
14391,Individual,127,1,21.980000,2014-02-24 00:00:00.000,2014-02-24 00:00:00.000
14392,Individual,184,2,3295.427500,2013-03-10 00:00:00.000,2013-12-29 00:00:00.000
14393,Individual,122,1,31.970000,2014-03-01 00:00:00.000,2014-03-01 00:00:00.000
14394,Individual,191,2,3344.697500,2013-03-21 00:00:00.000,2013-12-22 00:00:00.000
14395,Individual,104,1,96.460000,2014-03-19 00:00:00.000,2014-03-19 00:00:00.000
14396,Individual,196,1,76.960000,2013-12-17 00:00:00.000,2013-12-17 00:00:00.000
14397,Individual,4,1,39.980000,2014-06-27 00:00:00.000,2014-06-27 00:00:00.000
14398,Individual,216,2,1804.917500,2013-03-14 00:00:00.000,2013-11-27 00:00:00.000
14399,Individual,292,1,4.990000,2013-09-12 00:00:00.000,2013-09-12 00:00:00.000
14400,Individual,199,2,3357.397500,2013-03-04 00:00:00.000,2013-12-14 00:00:00.000
14401,Individual,252,1,15.230000,2013-10-22 00:00:00.000,2013-10-22 00:00:00.000
14402,Individual,29,1,39.980000,2014-06-02 00:00:00.000,2014-06-02 00:00:00.000
14403,Individual,47,1,7.280000,2014-05-15 00:00:00.000,2014-05-15 00:00:00.000
14404,Individual,341,1,4.990000,2013-07-25 00:00:00.000,2013-07-25 00:00:00.000
14405,Individual,130,1,64.470000,2014-02-21 00:00:00.000,2014-02-21 00:00:00.000
14406,Individual,235,2,1851.387500,2013-03-08 00:00:00.000,2013-11-08 00:00:00.000
14407,Individual,26,1,64.470000,2014-06-05 00:00:00.000,2014-06-05 00:00:00.000
14408,Individual,54,1,65.960000,2014-05-08 00:00:00.000,2014-05-08 00:00:00.000
14409,Individual,212,1,85.480000,2013-12-01 00:00:00.000,2013-12-01 00:00:00.000
14410,Individual,64,1,56.970000,2014-04-28 00:00:00.000,2014-04-28 00:00:00.000
14411,Individual,185,2,3360.417500,2013-03-05 00:00:00.000,2013-12-28 00:00:00.000
14412,Individual,207,2,3320.427500,2013-03-29 00:00:00.000,2013-12-06 00:00:00.000
14413,Individual,240,2,1889.907500,2013-03-24 00:00:00.000,2013-11-03 00:00:00.000
14414,Individual,214,2,1793.897500,2013-03-16 00:00:00.000,2013-11-29 00:00:00.000
14415,Individual,216,2,1769.927500,2013-03-16 00:00:00.000,2013-11-27 00:00:00.000
14416,Individual,254,1,769.490000,2013-10-20 00:00:00.000,2013-10-20 00:00:00.000
14417,Individual,227,2,1848.907500,2013-03-04 00:00:00.000,2013-11-16 00:00:00.000
14418,Individual,238,2,1928.927500,2013-03-03 00:00:00.000,2013-11-05 00:00:00.000
14419,Individual,197,2,3371.397500,2013-04-14 00:00:00.000,2013-12-16 00:00:00.000
14420,Individual,212,2,3320.427500,2013-04-28 00:00:00.000,2013-12-01 00:00:00.000
14421,Individual,190,2,3369.407500,2013-04-07 00:00:00.000,2013-12-23 00:00:00.000
14422,Individual,298,1,38.880000,2013-09-06 00:00:00.000,2013-09-06 00:00:00.000
14423,Individual,259,2,141.910000,2013-09-04 00:00:00.000,2013-10-15 00:00:00.000
14424,Individual,126,3,6998.862500,2012-08-04 00:00:00.000,2014-02-25 00:00:00.000
14425,Individual,232,3,8332.300000,2012-02-15 00:00:00.000,2013-11-11 00:00:00.000
14426,Individual,227,3,8319.300000,2012-02-21 00:00:00.000,2013-11-16 00:00:00.000
14427,Individual,155,3,8451.260000,2011-09-06 00:00:00.000,2014-01-27 00:00:00.000
14428,Individual,200,3,8321.310000,2012-01-29 00:00:00.000,2013-12-13 00:00:00.000
14429,Individual,166,3,8394.290000,2011-08-31 00:00:00.000,2014-01-16 00:00:00.000
14430,Individual,119,1,30.970000,2014-03-04 00:00:00.000,2014-03-04 00:00:00.000
